0.5930232558139535,0.29069767441860467,0.6744186046511628,0.2441860465116279
0.046511627906976744,0.29069767441860467,0.5348837209302325,0.6511627906976745
0.0,0.27906976744186046,0.5348837209302325,0.7674418604651163
0.011627906976744186,0.7325581395348837,0.7209302325581395,0.4186046511627907
0.627906976744186,0.2441860465116279,0.27906976744186046,0.13953488372093023
0.6395348837209303,0.1744186046511628,0.5116279069767442,0.06976744186046512
0.5697674418604651,0.3023255813953488,0.7093023255813954,0.2441860465116279
0.3953488372093023,0.6046511627906976,0.5348837209302325,0.3023255813953488
0.06976744186046512,0.7093023255813954,0.7674418604651163,0.4186046511627907
0.09302325581395349,0.686046511627907,0.7441860465116279,0.4186046511627907
0.18604651162790697,0.5348837209302325,0.6511627906976745,0.7093023255813954
0.6162790697674418,0.26744186046511625,0.7558139534883721,0.20930232558139536
0.3372093023255814,0.37209302325581395,0.7558139534883721,0.4069767441860465
0.4186046511627907,0.6511627906976745,0.5348837209302325,0.3023255813953488
0.6511627906976745,0.18604651162790697,0.3023255813953488,0.16279069767441862
0.011627906976744186,0.3023255813953488,0.5348837209302325,0.7674418604651163
0.12790697674418605,0.5930232558139535,0.7093023255813954,0.3023255813953488
0.06976744186046512,0.3023255813953488,0.5348837209302325,0.6511627906976745
